"ID","X","Y","STATEFP","COUNTYFP","BUILDYEAR","LIFESPAN","RISKCAT","METHOD","XD"
"28029",-90.448758,31.866915,"28","029",2040,180,3,"LEP",104
"28031",-89.548897,31.633331,"28","031",2040,180,3,"LEP",55
"28035",-89.259447,31.18858,"28","035",2040,180,3,"LEP",110
"28037",-90.895457,31.477773,"28","037",2040,180,3,"LEP",92
"28039",-88.642268,30.855431,"28","039",2040,180,3,"LEP",115
"28041",-88.634811,31.212845,"28","041",2040,180,3,"LEP",137
"28043",-89.80274,33.770031,"28","043",2040,180,3,"LEP",55
"28045",-89.482791,30.391641,"28","045",2040,180,3,"LEP",135
"28047",-89.083376,30.416536,"28","047",2040,180,3,"LEP",154
"28049",-90.466017,32.267788,"28","049",2040,180,3,"LEP",65
"28051",-90.091197,33.125942,"28","051",2040,180,3,"LEP",55
"28053",-90.523421,33.130996,"28","053",2040,180,3,"LEP",55
"28055",-91.003535,32.755539,"28","055",2040,180,3,"LEP",62
"28057",-88.363127,34.281075,"28","057",2040,180,3,"LEP",55
"28059",-88.625101,30.456005,"28","059",2040,180,3,"LEP",112
"28061",-89.119176,32.016748,"28","061",2040,180,3,"LEP",67
"28063",-91.043878,31.733633,"28","063",2040,180,3,"LEP",91
"28065",-89.827086,31.564808,"28","065",2040,180,3,"LEP",100
"28067",-89.168532,31.616601,"28","067",2040,180,3,"LEP",94
"28069",-88.625631,32.750136,"28","069",2040,180,3,"LEP",76
"28073",-89.506369,31.197586,"28","073",2040,180,3,"LEP",72
"28075",-88.660449,32.403998,"28","075",2040,180,3,"LEP",65
"28077",-90.10753,31.550009,"28","077",2040,180,3,"LEP",73
"28079",-89.52225,32.76063,"28","079",2040,180,3,"LEP",75
"28081",-88.682439,34.29237,"28","081",2040,180,3,"LEP",57
"28083",-90.294934,33.54979,"28","083",2040,180,3,"LEP",55
"28085",-90.453566,31.535216,"28","085",2040,180,3,"LEP",87
"28087",-88.439723,33.471424,"28","087",2040,180,3,"LEP",55
"28089",-90.03416,32.63437,"28","089",2040,180,3,"LEP",59
"28091",-89.821712,31.230167,"28","091",2040,180,3,"LEP",87
"28095",-88.485038,33.89003,"28","095",2040,180,3,"LEP",55
"28097",-89.639625,33.500714,"28","097",2040,180,3,"LEP",60
"28099",-89.119274,32.752518,"28","099",2040,180,3,"LEP",59
"28101",-89.118412,32.40197,"28","101",2040,180,3,"LEP",55
"28103",-88.566152,33.106606,"28","103",2040,180,3,"LEP",70
"28105",-88.876151,33.422313,"28","105",2040,180,3,"LEP",55
"28107",-89.963065,34.365205,"28","107",2040,180,3,"LEP",55
"28109",-89.586904,30.774793,"28","109",2040,180,3,"LEP",137
"28111",-88.988755,31.169307,"28","111",2040,180,3,"LEP",69
"28113",-90.397725,31.177516,"28","113",2040,180,3,"LEP",90
"28115",-89.037239,34.227081,"28","115",2040,180,3,"LEP",55
"28117",-88.522184,34.620566,"28","117",2040,180,3,"LEP",55
"28121",-89.946063,32.267123,"28","121",2040,180,3,"LEP",76
"28123",-89.533486,32.411959,"28","123",2040,180,3,"LEP",59
"28125",-90.827613,32.892395,"28","125",2040,180,3,"LEP",55
"28127",-89.917709,31.902505,"28","127",2040,180,3,"LEP",85
"28129",-89.494876,32.019029,"28","129",2040,180,3,"LEP",81
"28131",-89.112297,30.790184,"28","131",2040,180,3,"LEP",119
"28133",-90.59509,33.605529,"28","133",2040,180,3,"LEP",55
"28135",-90.172243,33.954529,"28","135",2040,180,3,"LEP",55
"28145",-89.002339,34.489533,"28","145",2040,180,3,"LEP",56
"28147",-90.103431,31.164492,"28","147",2040,180,3,"LEP",82
"28149",-90.852384,32.356095,"28","149",2040,180,3,"LEP",110
"28151",-90.944446,33.273174,"28","151",2040,180,3,"LEP",55
"28153",-88.678214,31.642503,"28","153",2040,180,3,"LEP",109
"28155",-89.283961,33.612061,"28","155",2040,180,3,"LEP",55
"28157",-91.324617,31.161091,"28","157",2040,180,3,"LEP",113
"28159",-89.037391,33.078724,"28","159",2040,180,3,"LEP",55
"28161",-89.703807,34.030666,"28","161",2040,180,3,"LEP",55
"28163",-90.387928,32.765675,"28","163",2040,180,3,"LEP",55
"34001",-74.633759,39.469355,"34","001",2040,180,3,"LEP",96
"34005",-74.663006,39.875786,"34","005",2040,180,3,"LEP",64
"34007",-74.961249,39.802407,"34","007",2040,180,3,"LEP",60
"34009",-74.846354,39.085841,"34","009",2040,180,3,"LEP",63
"34011",-75.121628,39.328434,"34","011",2040,180,3,"LEP",60
"34015",-75.145679,39.722875,"34","015",2040,180,3,"LEP",60
"34017",-74.078601,40.731375,"34","017",2040,180,3,"LEP",61
"34019",-74.911969,40.565283,"34","019",2040,180,3,"LEP",59
"34021",-74.703724,40.282503,"34","021",2040,180,3,"LEP",59
"34023",-74.40743,40.439621,"34","023",2040,180,3,"LEP",68
"34025",-74.152446,40.287048,"34","025",2040,180,3,"LEP",59
"34029",-74.258864,39.865669,"34","029",2040,180,3,"LEP",62
"34033",-75.357356,39.573828,"34","033",2040,180,3,"LEP",61
"36005",-73.852939,40.848711,"36","005",2040,180,3,"LEP",60
"36047",-73.95064,40.635045,"36","047",2040,180,3,"LEP",59
"36059",-73.589414,40.729612,"36","059",2040,180,3,"LEP",70
"36061",-73.970187,40.776642,"36","061",2040,180,3,"LEP",59
"36081",-73.841209,40.654658,"36","081",2040,180,3,"LEP",59
"36085",-74.1399,40.561263,"36","085",2040,180,3,"LEP",74
"36103",-72.692218,40.943554,"36","103",2040,180,3,"LEP",66
"37001",-79.400573,36.043954,"37","001",2040,180,3,"LEP",59
"37003",-81.177467,35.920951,"37","003",2040,180,3,"LEP",56
"37005",-81.132299,36.489356,"37","005",2040,180,3,"LEP",56
"37007",-80.109763,34.974972,"37","007",2040,180,3,"LEP",60
"37009",-81.499334,36.443469,"37","009",2040,180,3,"LEP",56
"37011",-81.920285,36.07209,"37","011",2040,180,3,"LEP",55
"37013",-76.842014,35.482313,"37","013",2040,180,3,"LEP",89
"37015",-76.962364,36.059043,"37","015",2040,180,3,"LEP",82
"37017",-78.539489,34.591938,"37","017",2040,180,3,"LEP",94
"37019",-78.227765,34.038754,"37","019",2040,180,3,"LEP",106
"37021",-82.530423,35.609371,"37","021",2040,180,3,"LEP",55
"37023",-81.70618,35.746182,"37","023",2040,180,3,"LEP",55
"37025",-80.552728,35.388346,"37","025",2040,180,3,"LEP",65
"37027",-81.51254,35.966396,"37","027",2040,180,3,"LEP",56
"37029",-76.162488,36.342344,"37","029",2040,180,3,"LEP",99
"37031",-76.53586,34.858343,"37","031",2040,180,3,"LEP",113
"37033",-79.339609,36.394298,"37","033",2040,180,3,"LEP",58
"37035",-81.214906,35.661883,"37","035",2040,180,3,"LEP",56
"37037",-79.251454,35.704994,"37","037",2040,180,3,"LEP",58
"37041",-76.602752,36.128979,"37","041",2040,180,3,"LEP",77
"37043",-83.752264,35.052997,"37","043",2040,180,3,"LEP",55
"37045",-81.557114,35.33463,"37","045",2040,180,3,"LEP",56
"37047",-78.639308,34.261602,"37","047",2040,180,3,"LEP",90
"37049",-77.08132,35.116829,"37","049",2040,180,3,"LEP",84
"37051",-78.828719,35.050192,"37","051",2040,180,3,"LEP",72
"37053",-75.941224,36.372174,"37","053",2040,180,3,"LEP",86
"37055",-75.767536,35.606269,"37","055",2040,180,3,"LEP",109
"37057",-80.207107,35.795131,"37","057",2040,180,3,"LEP",56
"37059",-80.542552,35.929355,"37","059",2040,180,3,"LEP",56
"37061",-77.933543,34.934403,"37","061",2040,180,3,"LEP",60
"37063",-78.878125,36.033828,"37","063",2040,180,3,"LEP",58
"37065",-77.602742,35.917077,"37","065",2040,180,3,"LEP",59
"37067",-80.256961,36.132466,"37","067",2040,180,3,"LEP",61
"37069",-78.28309,36.088241,"37","069",2040,180,3,"LEP",60
"37071",-81.177256,35.293344,"37","071",2040,180,3,"LEP",56
"37073",-76.702355,36.442135,"37","073",2040,180,3,"LEP",106
"37077",-78.657634,36.299884,"37","077",2040,180,3,"LEP",61
"37079",-77.681688,35.481959,"37","079",2040,180,3,"LEP",79
"37081",-79.788665,36.079065,"37","081",2040,180,3,"LEP",57
"37083",-77.644842,36.251438,"37","083",2040,180,3,"LEP",61
"37085",-78.87161,35.368635,"37","085",2040,180,3,"LEP",58
"37087",-82.981307,35.558882,"37","087",2040,180,3,"LEP",55
"37089",-82.479741,35.336415,"37","089",2040,180,3,"LEP",55
"37091",-76.981616,36.363517,"37","091",2040,180,3,"LEP",92
"37093",-79.241964,35.017233,"37","093",2040,180,3,"LEP",66
"37095",-76.153687,35.408157,"37","095",2040,180,3,"LEP",80
"37097",-80.874524,35.806251,"37","097",2040,180,3,"LEP",61
"37099",-83.123966,35.285454,"37","099",2040,180,3,"LEP",55
"37101",-78.367348,35.513419,"37","101",2040,180,3,"LEP",75
"37103",-77.356195,35.032268,"37","103",2040,180,3,"LEP",59
"37105",-79.172117,35.476336,"37","105",2040,180,3,"LEP",57
"37107",-77.635514,35.240066,"37","107",2040,180,3,"LEP",77
"37109",-81.226893,35.488491,"37","109",2040,180,3,"LEP",56
"37111",-82.048044,35.682271,"37","111",2040,180,3,"LEP",55
"37113",-83.421901,35.152959,"37","113",2040,180,3,"LEP",55
"37115",-82.712631,35.864206,"37","115",2040,180,3,"LEP",55
"37117",-77.119602,35.847301,"37","117",2040,180,3,"LEP",79
"37119",-80.833832,35.246862,"37","119",2040,180,3,"LEP",58
"37121",-82.163554,36.013102,"37","121",2040,180,3,"LEP",55
"37123",-79.910752,35.327548,"37","123",2040,180,3,"LEP",66
"37125",-79.492725,35.308272,"37","125",2040,180,3,"LEP",65
"37127",-77.987555,35.965945,"37","127",2040,180,3,"LEP",76
"37129",-77.864204,34.183445,"37","129",2040,180,3,"LEP",142
"37131",-77.398352,36.421774,"37","131",2040,180,3,"LEP",86
"37133",-77.499469,34.763109,"37","133",2040,180,3,"LEP",109
"37135",-79.120033,36.062525,"37","135",2040,180,3,"LEP",58
"37137",-76.665268,35.147575,"37","137",2040,180,3,"LEP",117
"37139",-76.260691,36.265199,"37","139",2040,180,3,"LEP",144
"37141",-77.888106,34.512556,"37","141",2040,180,3,"LEP",137
"37143",-76.403244,36.180897,"37","143",2040,180,3,"LEP",60
"37145",-78.96563,36.386356,"37","145",2040,180,3,"LEP",60
"37147",-77.372739,35.59249,"37","147",2040,180,3,"LEP",63
"37149",-82.167621,35.277901,"37","149",2040,180,3,"LEP",55
"37151",-79.806215,35.709915,"37","151",2040,180,3,"LEP",58
"37153",-79.755695,35.004636,"37","153",2040,180,3,"LEP",57
"37155",-79.100881,34.63921,"37","155",2040,180,3,"LEP",70
"37157",-79.782754,36.381806,"37","157",2040,180,3,"LEP",57
"37159",-80.521721,35.641355,"37","159",2040,180,3,"LEP",57
"37161",-81.919582,35.402747,"37","161",2040,180,3,"LEP",55
"37163",-78.371261,34.989298,"37","163",2040,180,3,"LEP",58
"37165",-79.477337,34.840023,"37","165",2040,180,3,"LEP",87
"37167",-80.254374,35.310449,"37","167",2040,180,3,"LEP",58
"37169",-80.269921,36.393797,"37","169",2040,180,3,"LEP",57
"37171",-80.686463,36.415416,"37","171",2040,180,3,"LEP",56
"37175",-82.816666,35.210103,"37","175",2040,180,3,"LEP",55
"37177",-76.165345,35.87042,"37","177",2040,180,3,"LEP",102
"37179",-80.530426,34.99182,"37","179",2040,180,3,"LEP",58
"37181",-78.405434,36.365481,"37","181",2040,180,3,"LEP",59
"37183",-78.650624,35.789846,"37","183",2040,180,3,"LEP",61
"37185",-78.099899,36.398105,"37","185",2040,180,3,"LEP",66
"37187",-76.572291,35.844713,"37","187",2040,180,3,"LEP",75
"37189",-81.709888,36.235368,"37","189",2040,180,3,"LEP",56
"37191",-78.00867,35.35419,"37","191",2040,180,3,"LEP",79
"37193",-81.166095,36.208883,"37","193",2040,180,3,"LEP",56
"37195",-77.921598,35.700357,"37","195",2040,180,3,"LEP",74
"37197",-80.665164,36.158765,"37","197",2040,180,3,"LEP",56
"37199",-82.303954,35.889326,"37","199",2040,180,3,"LEP",55
"42017",-75.10706,40.336887,"42","017",2040,180,3,"LEP",60
"42029",-75.749751,39.974029,"42","029",2040,180,3,"LEP",63
"42045",-75.398818,39.916685,"42","045",2040,180,3,"LEP",60
"42091",-75.370201,40.209999,"42","091",2040,180,3,"LEP",59
"42101",-75.133346,40.009376,"42","101",2040,180,3,"LEP",60
"44001",-71.286687,41.70684,"44","001",2040,180,3,"LEP",67
"44003",-71.580282,41.675118,"44","003",2040,180,3,"LEP",64
"44005",-71.283063,41.501045,"44","005",2040,180,3,"LEP",62
"44007",-71.578625,41.869768,"44","007",2040,180,3,"LEP",59
"44009",-71.620282,41.396792,"44","009",2040,180,3,"LEP",72
"45001",-82.454058,34.229041,"45","001",2040,180,3,"LEP",56
"45003",-81.632983,33.550013,"45","003",2040,180,3,"LEP",81
"45005",-81.363265,32.979757,"45","005",2040,180,3,"LEP",85
"45007",-82.638603,34.521235,"45","007",2040,180,3,"LEP",55
"45009",-81.053161,33.203021,"45","009",2040,180,3,"LEP",96
"45011",-81.434228,33.260552,"45","011",2040,180,3,"LEP",89
"45013",-80.689422,32.358112,"45","013",2040,180,3,"LEP",159
"45015",-79.953655,33.2077,"45","015",2040,180,3,"LEP",107
"45017",-80.780347,33.67478,"45","017",2040,180,3,"LEP",62
"45019",-79.94248,32.800458,"45","019",2040,180,3,"LEP",96
"45021",-81.607647,35.049796,"45","021",2040,180,3,"LEP",56
"45023",-81.161249,34.689342,"45","023",2040,180,3,"LEP",56
"45025",-80.159227,34.637018,"45","025",2040,180,3,"LEP",64
"45027",-80.217889,33.664682,"45","027",2040,180,3,"LEP",82
"45029",-80.655244,32.835018,"45","029",2040,180,3,"LEP",95
"45031",-79.962115,34.332185,"45","031",2040,180,3,"LEP",72
"45033",-79.374964,34.390172,"45","033",2040,180,3,"LEP",70
"45035",-80.404697,33.082186,"45","035",2040,180,3,"LEP",71
"45037",-81.968245,33.776498,"45","037",2040,180,3,"LEP",56
"45039",-81.127001,34.395669,"45","039",2040,180,3,"LEP",56
"45041",-79.710233,34.028535,"45","041",2040,180,3,"LEP",86
"45043",-79.296333,33.417531,"45","043",2040,180,3,"LEP",93
"45045",-82.372077,34.892645,"45","045",2040,180,3,"LEP",55
"45047",-82.127876,34.155796,"45","047",2040,180,3,"LEP",55
"45049",-81.143822,32.778334,"45","049",2040,180,3,"LEP",76
"45051",-78.976675,33.909269,"45","051",2040,180,3,"LEP",77
"45053",-81.021627,32.43059,"45","053",2040,180,3,"LEP",109
"45055",-80.590885,34.338356,"45","055",2040,180,3,"LEP",90
"45057",-80.703688,34.686818,"45","057",2040,180,3,"LEP",56
"45059",-82.005498,34.483676,"45","059",2040,180,3,"LEP",58
"45061",-80.251209,34.15864,"45","061",2040,180,3,"LEP",72
"45063",-81.266118,33.899246,"45","063",2040,180,3,"LEP",75
"45065",-82.316196,33.897599,"45","065",2040,180,3,"LEP",56
"45067",-79.354001,34.08362,"45","067",2040,180,3,"LEP",102
"45069",-79.679435,34.60167,"45","069",2040,180,3,"LEP",63
"45071",-81.599676,34.289881,"45","071",2040,180,3,"LEP",58
"45073",-83.06154,34.748766,"45","073",2040,180,3,"LEP",55
"45075",-80.802913,33.436135,"45","075",2040,180,3,"LEP",79
"45077",-82.723377,34.885368,"45","077",2040,180,3,"LEP",55
"45079",-80.898037,34.029095,"45","079",2040,180,3,"LEP",80
"45081",-81.727903,34.005278,"45","081",2040,180,3,"LEP",60
"45083",-81.991624,34.932014,"45","083",2040,180,3,"LEP",55
"45085",-80.382376,33.91614,"45","085",2040,180,3,"LEP",73
"45087",-81.615896,34.690397,"45","087",2040,180,3,"LEP",56
"45089",-79.716474,33.626462,"45","089",2040,180,3,"LEP",70
"45091",-81.183187,34.970188,"45","091",2040,180,3,"LEP",56
"48001",-95.661727,31.841261,"48","001",2040,180,3,"LEP",56
"48005",-94.611134,31.251896,"48","005",2040,180,3,"LEP",90
"48007",-96.967501,28.122621,"48","007",2040,180,3,"LEP",78
"48013",-98.535381,28.891478,"48","013",2040,180,3,"LEP",53
"48015",-96.27017,29.891901,"48","015",2040,180,3,"LEP",70
"48019",-99.248285,29.756389,"48","019",2040,180,3,"LEP",54
"48021",-97.310639,30.100772,"48","021",2040,180,3,"LEP",61
"48025",-97.742586,28.416077,"48","025",2040,180,3,"LEP",90
"48027",-97.481268,31.04275,"48","027",2040,180,3,"LEP",55
"48029",-98.520147,29.448671,"48","029",2040,180,3,"LEP",107
"48031",-98.399217,30.266456,"48","031",2040,180,3,"LEP",55
"48035",-97.637641,31.900819,"48","035",2040,180,3,"LEP",55
"48037",-94.422393,33.446065,"48","037",2040,180,3,"LEP",55
"48039",-95.434647,29.167817,"48","039",2040,180,3,"LEP",87
"48041",-96.302394,30.656713,"48","041",2040,180,3,"LEP",53
"48047",-98.215276,27.034994,"48","047",2040,180,3,"LEP",92
"48051",-96.622091,30.493487,"48","051",2040,180,3,"LEP",78
"48053",-98.201187,30.78963,"48","053",2040,180,3,"LEP",55
"48055",-97.628141,29.832399,"48","055",2040,180,3,"LEP",63
"48057",-96.579574,28.441719,"48","057",2040,180,3,"LEP",136
"48061",-97.478958,26.102923,"48","061",2040,180,3,"LEP",201
"48063",-94.979085,32.974581,"48","063",2040,180,3,"LEP",55
"48067",-94.357579,33.083698,"48","067",2040,180,3,"LEP",55
"48071",-94.669445,29.696374,"48","071",2040,180,3,"LEP",163
"48073",-95.156343,31.843881,"48","073",2040,180,3,"LEP",61
"48089",-96.508935,29.596296,"48","089",2040,180,3,"LEP",100
"48091",-98.258129,29.812377,"48","091",2040,180,3,"LEP",56
"48093",-98.549617,31.951645,"48","093",2040,180,3,"LEP",55
"48099",-97.798022,31.391177,"48","099",2040,180,3,"LEP",54
"48113",-96.778424,32.766987,"48","113",2040,180,3,"LEP",55
"48123",-97.361654,29.082346,"48","123",2040,180,3,"LEP",109
"48127",-99.765871,28.423587,"48","127",2040,180,3,"LEP",60
"48131",-98.497393,27.681123,"48","131",2040,180,3,"LEP",71
"48137",-100.3074,29.985933,"48","137",2040,180,3,"LEP",55
"48139",-96.79694,32.346878,"48","139",2040,180,3,"LEP",55
"48145",-96.934127,31.25193,"48","145",2040,180,3,"LEP",54
"48149",-96.921231,29.877886,"48","149",2040,180,3,"LEP",63
"48157",-95.771015,29.526602,"48","157",2040,180,3,"LEP",164
"48159",-95.219066,33.175846,"48","159",2040,180,3,"LEP",55
"48161",-96.144957,31.701749,"48","161",2040,180,3,"LEP",56
"48163",-99.109005,28.869383,"48","163",2040,180,3,"LEP",61
"48167",-94.888456,29.233453,"48","167",2040,180,3,"LEP",108
"48171",-98.94185,30.325093,"48","171",2040,180,3,"LEP",55
"48175",-97.430415,28.6607,"48","175",2040,180,3,"LEP",63
"48177",-97.49192,29.461912,"48","177",2040,180,3,"LEP",60
"48183",-94.816277,32.486401,"48","183",2040,180,3,"LEP",54
"48185",-95.988082,30.543231,"48","185",2040,180,3,"LEP",100
"48187",-97.948995,29.582671,"48","187",2040,180,3,"LEP",72
"48193",-98.111756,31.707342,"48","193",2040,180,3,"LEP",55
"48199",-94.393178,30.329648,"48","199",2040,180,3,"LEP",117
"48201",-95.393037,29.857273,"48","201",2040,180,3,"LEP",109
"48203",-94.374434,32.547991,"48","203",2040,180,3,"LEP",55
"48209",-98.029267,30.061225,"48","209",2040,180,3,"LEP",89
"48213",-95.853418,32.211633,"48","213",2040,180,3,"LEP",55
"48215",-98.18099,26.396384,"48","215",2040,180,3,"LEP",66
"48217",-97.130668,31.982681,"48","217",2040,180,3,"LEP",54
"48221",-97.831677,32.430149,"48","221",2040,180,3,"LEP",55
"48225",-95.4216,31.323036,"48","225",2040,180,3,"LEP",93
"48239",-96.58908,28.959802,"48","239",2040,180,3,"LEP",104
"48241",-94.022294,30.752932,"48","241",2040,180,3,"LEP",103
"48245",-94.149331,29.854,"48","245",2040,180,3,"LEP",134
"48247",-98.747572,27.053231,"48","247",2040,180,3,"LEP",92
"48249",-98.090814,27.733516,"48","249",2040,180,3,"LEP",91
"48251",-97.364959,32.379821,"48","251",2040,180,3,"LEP",55
"48255",-97.852205,28.908996,"48","255",2040,180,3,"LEP",81
"48257",-96.288377,32.598944,"48","257",2040,180,3,"LEP",55
"48259",-98.709269,29.943525,"48","259",2040,180,3,"LEP",57
"48261",-97.591143,26.890213,"48","261",2040,180,3,"LEP",159
"48265",-99.353339,30.059953,"48","265",2040,180,3,"LEP",54
"48271",-100.4177,29.347086,"48","271",2040,180,3,"LEP",54
"48273",-97.66062,27.438735,"48","273",2040,180,3,"LEP",133
"48281",-98.240889,31.196731,"48","281",2040,180,3,"LEP",54
"48283",-99.096774,28.351098,"48","283",2040,180,3,"LEP",62
"48285",-96.923633,29.382578,"48","285",2040,180,3,"LEP",90
"48287",-96.976823,30.321498,"48","287",2040,180,3,"LEP",81
"48289",-95.995622,31.300493,"48","289",2040,180,3,"LEP",64
"48291",-94.844061,30.158508,"48","291",2040,180,3,"LEP",157
"48293",-96.593623,31.547543,"48","293",2040,180,3,"LEP",57
"48297",-98.126961,28.351535,"48","297",2040,180,3,"LEP",79
"48299",-98.68469,30.707584,"48","299",2040,180,3,"LEP",54
"48307",-99.359856,31.205477,"48","307",2040,180,3,"LEP",55
"48309",-97.201511,31.549596,"48","309",2040,180,3,"LEP",54
"48311",-98.578853,28.384922,"48","311",2040,180,3,"LEP",53
"48313",-95.930372,30.966878,"48","313",2040,180,3,"LEP",67
"48315",-94.356853,32.798182,"48","315",2040,180,3,"LEP",54
"48319",-99.237302,30.703916,"48","319",2040,180,3,"LEP",55
"48321",-96.001532,28.77476,"48","321",2040,180,3,"LEP",131
"48323",-100.316678,28.729787,"48","323",2040,180,3,"LEP",54
"48325",-99.111085,29.353661,"48","325",2040,180,3,"LEP",58
"48327",-99.858861,30.885268,"48","327",2040,180,3,"LEP",54
"48331",-96.984395,30.791242,"48","331",2040,180,3,"LEP",56
"48333",-98.594623,31.494888,"48","333",2040,180,3,"LEP",55
"48339",-95.50295,30.298801,"48","339",2040,180,3,"LEP",106
"48343",-94.731265,33.116466,"48","343",2040,180,3,"LEP",55
"48347",-94.62025,31.62056,"48","347",2040,180,3,"LEP",54
"48349",-96.476909,32.048448,"48","349",2040,180,3,"LEP",54
"48351",-93.73925,30.786718,"48","351",2040,180,3,"LEP",111
"48355",-97.516214,27.740032,"48","355",2040,180,3,"LEP",64
"48361",-93.8941,30.122323,"48","361",2040,180,3,"LEP",128
"48365",-94.305156,32.163978,"48","365",2040,180,3,"LEP",55
"48373",-94.837338,30.784553,"48","373",2040,180,3,"LEP",137
"48379",-95.795613,32.870457,"48","379",2040,180,3,"LEP",55
"48385",-99.812549,29.830097,"48","385",2040,180,3,"LEP",54
"48387",-95.048429,33.619625,"48","387",2040,180,3,"LEP",55
"48391",-97.162472,28.322116,"48","391",2040,180,3,"LEP",101
"48395",-96.514941,31.025481,"48","395",2040,180,3,"LEP",59
"48401",-94.756382,32.109423,"48","401",2040,180,3,"LEP",63
"48403",-93.851913,31.3433,"48","403",2040,180,3,"LEP",69
"48405",-94.16318,31.382449,"48","405",2040,180,3,"LEP",67
"48407",-95.163136,30.574388,"48","407",2040,180,3,"LEP",109
"48409",-97.517157,28.011794,"48","409",2040,180,3,"LEP",100
"48411",-98.819292,31.155138,"48","411",2040,180,3,"LEP",54
"48419",-94.142579,31.790139,"48","419",2040,180,3,"LEP",74
"48423",-95.268939,32.375105,"48","423",2040,180,3,"LEP",54
"48425",-97.769217,32.218071,"48","425",2040,180,3,"LEP",55
"48427",-98.740235,26.530903,"48","427",2040,180,3,"LEP",74
"48439",-97.291224,32.772119,"48","439",2040,180,3,"LEP",55
"48449",-94.966783,33.214599,"48","449",2040,180,3,"LEP",55
"48453",-97.69127,30.239513,"48","453",2040,180,3,"LEP",78
"48455",-95.151687,31.096675,"48","455",2040,180,3,"LEP",102
"48457",-94.375656,30.769295,"48","457",2040,180,3,"LEP",116
"48459",-94.941184,32.735349,"48","459",2040,180,3,"LEP",54
"48463",-99.768427,29.350308,"48","463",2040,180,3,"LEP",54
"48467",-95.836906,32.558787,"48","467",2040,180,3,"LEP",54
"48469",-96.971198,28.79637,"48","469",2040,180,3,"LEP",104
"48471",-95.569825,30.743163,"48","471",2040,180,3,"LEP",61
"48473",-95.982149,30.01359,"48","473",2040,180,3,"LEP",136
"48477",-96.410272,30.215075,"48","477",2040,180,3,"LEP",77
"48481",-96.229674,29.27848,"48","481",2040,180,3,"LEP",97
"48489",-97.594731,26.481861,"48","489",2040,180,3,"LEP",124
"48491",-97.605065,30.649082,"48","491",2040,180,3,"LEP",61
"48493",-98.086734,29.173883,"48","493",2040,180,3,"LEP",70
"48499",-95.382166,32.783588,"48","499",2040,180,3,"LEP",55
"48505",-99.182603,26.996981,"48","505",2040,180,3,"LEP",130
"48507",-99.75983,28.864652,"48","507",2040,180,3,"LEP",54
"51001",-75.757807,37.765944,"51","001",2040,180,3,"LEP",69
"51003",-78.553506,38.024184,"51","003",2040,180,3,"LEP",58
"51007",-77.977462,37.331927,"51","007",2040,180,3,"LEP",58
"51009",-79.154667,37.629304,"51","009",2040,180,3,"LEP",57
"51011",-78.81094,37.370725,"51","011",2040,180,3,"LEP",58
"51013",-77.100703,38.878337,"51","013",2040,180,3,"LEP",59
"51015",-79.140975,38.17259,"51","015",2040,180,3,"LEP",57
"51019",-79.527223,37.312257,"51","019",2040,180,3,"LEP",57
"51025",-77.861483,36.764204,"51","025",2040,180,3,"LEP",58
"51029",-78.529169,37.573928,"51","029",2040,180,3,"LEP",58
"51031",-79.095428,37.210152,"51","031",2040,180,3,"LEP",58
"51033",-77.353736,38.028033,"51","033",2040,180,3,"LEP",60
"51035",-80.727831,36.731963,"51","035",2040,180,3,"LEP",56
"51036",-77.05417,37.361054,"51","036",2040,180,3,"LEP",83
"51037",-78.658568,37.009042,"51","037",2040,180,3,"LEP",61
"51041",-77.585847,37.378434,"51","041",2040,180,3,"LEP",72
"51045",-80.231051,37.473603,"51","045",2040,180,3,"LEP",57
"51047",-77.956476,38.48593,"51","047",2040,180,3,"LEP",58
"51049",-78.252836,37.520189,"51","049",2040,180,3,"LEP",59
"51053",-77.635492,37.073498,"51","053",2040,180,3,"LEP",59
"51057",-76.933747,37.936389,"51","057",2040,180,3,"LEP",61
"51059",-77.273252,38.82952,"51","059",2040,180,3,"LEP",59
"51061",-77.8215,38.744096,"51","061",2040,180,3,"LEP",58
"51063",-80.350266,36.931433,"51","063",2040,180,3,"LEP",56
"51065",-78.283494,37.830584,"51","065",2040,180,3,"LEP",58
"51067",-79.882715,36.991186,"51","067",2040,180,3,"LEP",57
"51073",-76.523505,37.403541,"51","073",2040,180,3,"LEP",99
"51075",-77.917626,37.718814,"51","075",2040,180,3,"LEP",58
"51077",-81.215324,36.652229,"51","077",2040,180,3,"LEP",56
"51079",-78.470163,38.297981,"51","079",2040,180,3,"LEP",58
"51081",-77.560277,36.680336,"51","081",2040,180,3,"LEP",62
"51083",-78.939614,36.766461,"51","083",2040,180,3,"LEP",58
"51085",-77.491317,37.760215,"51","085",2040,180,3,"LEP",59
"51087",-77.300333,37.43752,"51","087",2040,180,3,"LEP",60
"51089",-79.980662,36.620612,"51","089",2040,180,3,"LEP",57
"51093",-76.707569,36.901418,"51","093",2040,180,3,"LEP",81
"51095",-76.777888,37.324837,"51","095",2040,180,3,"LEP",63
"51097",-76.905581,37.717772,"51","097",2040,180,3,"LEP",96
"51099",-77.162636,38.27718,"51","099",2040,180,3,"LEP",59
"51101",-77.091054,37.70826,"51","101",2040,180,3,"LEP",60
"51103",-76.412663,37.704843,"51","103",2040,180,3,"LEP",64
"51107",-77.638898,39.0812,"51","107",2040,180,3,"LEP",59
